portfolio_asset_id,country,sub_region_name,development_status,property_type_code,asset_size_m2,en_abs,en_int_kwh_m2
773579,238,9,1,219,5579.0,1455085.8333,260.814811489514
780531,238,9,1,219,5543.0,558985.7777,100.84535047808
781190,238,9,1,219,6450.0,874926.6111,135.647536604651
787079,238,9,1,219,3335.682215,95949.3,28.764520663429
798285,238,9,1,219,4066.36431,1265424.374993,311.193065481386
798286,238,9,1,219,284.654792,24975.7024877268,87.7403198177208
798287,238,9,1,219,222.9672,57399.7226367625,257.435724343143
798771,238,9,1,219,19057.19239,2980180.1841,156.380862569442
806098,238,9,1,219,10974.259778,1494308.02139037,136.164812171295
806099,238,9,1,219,9364.6224,1130322.58064516,120.701351572399
806100,238,9,1,219,9364.6224,833935.828877005,89.0517303588242
813460,238,9,1,219,1187.579049,8468.132016059,7.13058387413418
813461,238,9,1,219,8660.41766,925995.119096109,106.922686116285
813489,238,9,1,219,6594.905261,882202.86,133.770361375325
813535,238,9,1,219,9805.818747,1700651.951392,173.432937653707
813691,238,9,1,219,5545.937488,1228850.0,221.57660497597
813692,238,9,1,219,5068.78768,1284420.594711,253.397987013534
813693,238,9,1,219,2898.109085,597128.5718,206.040750809075
813694,238,9,1,219,6543.436999,1115357.146,170.454326399177
813695,238,9,1,219,5990.199634,1124879.016606,187.786565613149
815100,238,9,1,219,59654.502748,14697630.9069594,246.379237608383
822096,238,9,1,219,16722.54,1844886.14333803,110.323320699967
822503,238,9,1,219,3809.023,492673.832131,129.343884804844
823264,238,9,1,219,9688.760967,4613428.709677,476.162919633416
823285,238,9,1,219,8797.9141,963499.0,109.514481392811
823298,238,9,1,219,25743.978718,2902106.779754,112.729536158483
823299,238,9,1,219,16105.849886,2186393.477271,135.751512198777
823324,238,9,1,219,9142.026812,1861795.930976,203.652425141892
823325,238,9,1,219,14967.695233,2907192.478435,194.231138006162
826760,238,9,1,219,2097.935546,424953.37,202.557876866251
838890,238,9,1,219,9914.143645,1591800.0,160.558496729346
838893,238,9,1,219,18738.906712,12956336.0,691.413656043393
838894,238,9,1,219,22150.490678,5376823.0,242.740582055832
838901,238,9,1,219,13138.899678,1705141.0,129.778066793151
838902,238,9,1,219,13129.98099,1439280.0,109.617828167168
838910,238,9,1,219,14508.847316,1981065.0,136.541860070119
838911,238,9,1,219,16735.825129,3577830.0,213.782707002615
838933,238,9,1,219,18636.806315,3236366.6516775,173.654573480902
839469,238,9,1,219,8247.463825,403234.4,48.8919270888709
839472,238,9,1,219,7037.959668,1534540.49170645,218.03769332235
839478,238,9,1,219,5040.91678,1179961.0,234.076667300189
839479,238,9,1,219,4978.764673,51299.44,10.303648268053
839480,238,9,1,219,4881.030717,1334692.6,273.44482700169
839484,238,9,1,219,4237.770345,522435.566347087,123.280764131896
839490,238,9,1,219,2885.752986,328046.0,113.677782399079
839492,238,9,1,219,2811.24478,249612.0,88.7905605999916
839493,238,9,1,219,2607.694307,47957.92,18.3909286726069
839497,238,9,1,219,2265.90417,344214.0,151.910219574732
839500,238,9,1,219,1672.254,29360.31,17.5573268175768
853850,238,9,1,219,4584.484341,877799.0,191.471697732646
853854,238,9,1,219,8813.335998,1186961.0,134.677833713517
853855,238,9,1,219,3365.318272,580628.0,172.53286407735
853956,238,9,1,219,6301.796296,830961.0,131.860974390341
854234,238,9,1,219,5311.26451,1120986.35,211.058279603552
870678,238,9,1,219,9107.002381,1115077.0,122.441716093804
870679,238,9,1,219,8805.996661,597186.7,67.8159126092814
870680,238,9,1,219,9388.870083,1097512.5,116.895056625314
870742,238,9,1,219,4584.484341,877798.5,191.471588669126
870746,238,9,1,219,8813.335998,1186960.8,134.677811020635
870747,238,9,1,219,3365.318272,580628.0,172.53286407735
870848,238,9,1,219,6301.796296,830961.4,131.861037864306
871226,238,9,1,219,4266.291566,935042.0,219.169736886192
871227,238,9,1,219,2455.797902,290284.1,118.203578463681
871276,238,9,1,219,4131.210604,1152000.0,278.852886097017
871396,238,9,1,219,5063.2135,927500.0,183.184058898563
871399,238,9,1,219,14061.705177,1187600.0,84.4563290903365
883292,238,9,1,219,23770.068677,1220291.7,51.3373232775199
883557,238,9,1,219,10791.61248,506896.8,46.9713678970059
884159,238,9,1,219,10813.9092,1156634.0,106.957990732898
884454,238,9,1,219,2213.599781,4358.0,1.96873890095492
884636,238,9,1,219,4131.210604,1152000.0,278.852886097017
888056,238,9,1,219,20542.804263,1809419.04,88.0804303460641
888058,238,9,1,219,1845.98261,180636.2,97.8536845479817
892904,238,9,1,219,9351.61598,2180544.35169,233.172999870125
892917,238,9,1,219,17197.367233,3185660.60586,185.241180391092
892918,238,9,1,219,9381.252037,1243730.00471,132.576120948961
892919,238,9,1,219,2231.808769,345820.49513,154.950773531081
892920,238,9,1,219,19495.322938,2574410.15094,132.05270613507
893329,238,9,1,219,12831.948166,2314651.52,180.381925648125
894641,238,9,1,219,5739.361534,267053.7,46.53021044553
894642,238,9,1,219,5764.259538,7328.5,1.27136884654273
894643,238,9,1,219,5526.056246,1126732.9,203.894576863125
894644,238,9,1,219,5366.727601,124195.7,23.1417931435272
894867,238,9,1,219,2637.051655,163366.0,61.9502464770642
894902,238,9,1,219,1687.397189,89952.0,53.308136689091
894964,238,9,1,219,2322.575,106834.0,45.9980840231209
894965,238,9,1,219,2926.4445,222254.3,75.9468699987305
895253,238,9,1,219,5928.047527,2045617.2,345.074358915476
895364,238,9,1,219,2638.073588,197913.5,75.0219784998659
895383,238,9,1,219,1741.93125,33052.0,18.9743424144897
895614,238,9,1,219,4266.291566,935042.0,219.169736886192
895615,238,9,1,219,2455.797902,290284.1,118.203578463681
895644,238,9,1,219,5588.951577,225516.0,40.3503227560706
895924,238,9,1,219,4322.033366,1550055.1,358.640243778257
895925,238,9,1,219,6118.59158,632337.9,103.346969924736
895963,238,9,1,219,10753.429347,1398240.0,130.027357309051
895964,238,9,1,219,9247.378814,2060705.0,222.84206600039
895965,238,9,1,219,36806.31054,6960200.0,189.103441716492
895967,238,9,1,219,18293.622633,5515500.0,301.498511839342
895968,238,9,1,219,5910.674666,778560.0,131.721003776187
895969,238,9,1,219,5907.887576,1355600.0,229.455957406323
896378,238,9,1,219,10791.61248,506896.8,46.9713678970059
896980,238,9,1,219,10813.9092,1156634.0,106.957990732898
897275,238,9,1,219,2213.599781,4358.0,1.96873890095492
900601,238,9,1,219,13308.819265,216821.58,16.2915714521877
901000,238,9,1,219,769.980064,143535.49,186.414553714991
901744,238,9,1,219,31468.661578,12020103.7,381.970604952686
902182,238,9,1,219,8701.759495,3449297.16,396.390771542463
902237,238,9,1,219,5393.01915,480791.48,89.1507088381097
902238,238,9,1,219,5421.447468,698139.79,128.773688967892
902239,238,9,1,219,3715.562582,354120.71,95.3074271216783
902322,238,9,1,219,870.408207,373050.87,428.593006131892
902539,238,9,1,219,25589.481029,11741606.13,458.845027638251
902540,238,9,1,219,15577.04601,14236427.46,913.93627847415
902542,238,9,1,219,3642.076309,691005.38,189.728419004414
902545,238,9,1,219,929.03,66286.07,71.3497626556731
902546,238,9,1,219,591.79211,96646.92,163.312282078245
902547,238,9,1,219,7256.746233,2492956.39,343.5363880665
902967,238,9,1,219,14978.007466,2450241.66,163.589293540014
903117,238,9,1,219,21497.568394,14149889.51,658.208837886486
903143,238,9,1,219,6572.88725,783380.44,119.183611433469
903144,238,9,1,219,8633.382887,1047484.97,121.329608996872
903154,238,9,1,219,5373.974035,547270.66,101.83723561664
903155,238,9,1,219,4647.193866,541525.58,116.527434751955
903158,238,9,1,219,9582.01542,501005.52,52.2860273167876
903159,238,9,1,219,9582.01542,75782.51,7.90882780691664
903160,238,9,1,219,4687.792477,982200.64,209.523063322242
903166,238,9,1,219,4674.693154,968779.47,207.239157327587
903168,238,9,1,219,4643.384843,725292.94,156.199187558919
903169,238,9,1,219,4688.81441,757863.92,161.632313359146
903178,238,9,1,219,4495.018752,1099717.42,244.652465467623
903228,238,9,1,219,11586.583451,1230264.89,106.180125936418
903229,238,9,1,219,9205.665367,1199002.24,130.246124772048
903230,238,9,1,219,11642.418154,1364568.14,117.206590757194
903231,238,9,1,219,11926.515528,1349554.34,113.155794484285
903257,238,9,1,219,2181.641149,213663.53,97.9370645341637
903289,238,9,1,219,9083.219213,1292413.48,142.285840481565
903290,238,9,1,219,9033.516108,1198381.27,132.659449064216
903304,238,9,1,219,9663.955866,893289.26,92.4351551669224
904687,238,9,1,219,1487.284127,337774.59,227.108313649071
906021,238,9,1,219,3460.822556,664547.2183,192.020020543347
906262,238,9,1,219,10868.50643504,1457141.85,134.070109698071
906264,238,9,1,219,10868.58075744,1083235.87,99.666726886901
906270,238,9,1,219,9824.120638,437185.0,44.5011839847482
906271,238,9,1,219,11845.1325,575692.0,48.6015669305514
906272,238,9,1,219,5420.2490193,824665.19,152.145258836558
906273,238,9,1,219,7816.85842,1142710.61,146.185404493996
906274,238,9,1,219,5904.65733869,1087990.49,184.259716964605
906275,238,9,1,219,4118.23112587,767754.26,186.428162124535
906277,238,9,1,219,21512.339971,4719235.99,219.373438517699
906278,238,9,1,219,4050.48068409,719078.59,177.52919865153
906279,238,9,1,219,5088.43480644,800519.63,157.321388688492
906280,238,9,1,219,4505.7955,869691.54,193.016203243134
906281,238,9,1,219,4601.021075,839752.56,182.514391112629
906414,238,9,1,219,5004.498804,762803.5248,152.423560215522
906415,238,9,1,219,4954.424087,674454.5748,136.131781001492
906416,238,9,1,219,3393.74659,401290.593,118.24412411417
906417,238,9,1,219,13212.293048,1369805.266,103.676573099274
908738,238,9,1,219,1850.720663,178022.17112,96.1907297406124
908739,238,9,1,219,3637.059547,838921.15251,230.659174442711
908740,238,9,1,219,1786.896302,605126.9941,338.64695641415
908759,238,9,1,219,5667.826224,766401.0525,135.219574879471
908760,238,9,1,219,3355.842166,328956.8649,98.0251300948699
908761,238,9,1,219,3887.99055,525732.4293,135.219574877825
908768,238,9,1,219,11585.93313,774822.0482,66.8761022099909
908802,238,9,1,219,11331.286007,1585134.362,139.890067289871
909003,238,9,1,219,10261.043447,1207607.996,117.688615415917
909004,238,9,1,219,10261.043447,2016899.484,196.558906939399
909175,238,9,1,219,12907.94282,4113662.661,318.692352326364
909187,238,9,1,219,7329.582185,1591305.12,217.107207455373
909265,238,9,1,219,9011.591,1779126.329,197.426439903897
909327,238,9,1,219,24939.345835,5004521.96149,200.667731808211
909515,238,9,1,219,21947.033108,8144168.008,371.082868828923
909542,238,9,1,219,4129.445447,2988208.7656,723.634396906951
909543,238,9,1,219,7311.837712,1443744.5247,197.453031859633
911831,238,9,1,219,160332.92643,31484306.425163,196.368313896577
911904,238,9,1,219,22070.872807,2889643.42876,130.925652738279
911905,238,9,1,219,27585.68779,8583864.378409,311.170939211482
911906,238,9,1,219,15576.581495,2201156.125102,141.311887066399
912669,238,9,1,219,3763.036015,228423.2494,60.7018504445539
912670,238,9,1,219,3722.994822,315110.1639,84.6388939457945
912673,238,9,1,219,14022.221402,3481114.4103,248.25698514527
912674,238,9,1,219,477.800129,155440.2516,325.324842262652
912675,238,9,1,219,5044.6329,2389230.051,473.618219276174
912676,238,9,1,219,4743.441374,7394732.511705,1558.93831685944
912678,238,9,1,219,5794.267207,261571.5544,45.143163933482
913756,238,9,1,219,9429.6545,1297673.6099,137.616241390392
913762,238,9,1,219,3010.0572,239048.0146,79.4164358737103
913765,238,9,1,219,4172.366633,232113.3956,55.6311120322393
913790,238,9,1,219,3641.425988,258749.98311,71.0573231373335
913800,238,9,1,219,12876.727412,1590311.346,123.502757736253
913825,238,9,1,219,17878.532029,2074714.089,116.044991033643
913885,238,9,1,219,6955.461804,544076.27,78.2228822947613
913886,238,9,1,219,6951.652781,414650.65,59.6477791775372
917050,238,9,1,219,8582.100431,1576948.71,183.748573286767
917051,238,9,1,219,7196.916701,5022545.013,697.874551236938
917052,238,9,1,219,13187.023432,2125068.012,161.148421625099
918156,238,9,1,219,6819.823424,682847.666666,100.126883676043
918157,238,9,1,219,2750.300412,220527.333333,80.1829983265843
918158,238,9,1,219,2775.755834,254092.666666,91.539991937922
918159,238,9,1,219,2775.198416,278432.266666,100.328778317521
918160,238,9,1,219,2776.127446,257926.133334,92.908606809689
918164,238,9,1,219,6508.78418,844143.4451,129.692953669267
918165,238,9,1,219,8831.452083,755493.804,85.54581929446
918176,238,9,1,219,11124.855541,1335164.7016,120.016363060116
918201,238,9,1,219,13281.227074,1048368.576,78.9361231578021
918202,238,9,1,219,9100.499171,2724801.8828,299.412354377544
918210,238,9,1,219,4610.961696,568833.8018,123.365544826248
918213,238,9,1,219,6199.324287,843310.1853,136.03259746686
918220,238,9,1,219,9223.595646,1693223.878,183.575250150336
918229,238,9,1,219,77802.267671,4630222.307714,59.5126909063072
919262,238,9,1,219,12859.36,1069349.43,83.1572823219818
922357,238,9,1,219,10674.090185,2103883.0749,197.101864274721
923432,238,9,1,219,12611.024832,1466600.3781,116.295098743962
923433,238,9,1,219,5685.570697,138878.5107,24.4264855897895
923465,238,9,1,219,579.157302,76219.55781,131.604242140765
923466,238,9,1,219,1956.351374,295773.2448,151.186156398508
923467,238,9,1,219,4127.68029,628656.0609,152.302508123758
923493,238,9,1,219,4127.68029,612647.521,148.424169983378
923595,238,9,1,219,3482.376052,451908.7783,129.770240649472
923638,238,9,1,219,10656.90313,1763716.973,165.499953549826
923807,238,9,1,219,24701.142543,6414750.436,259.694482748445
923808,238,9,1,219,13682.75384,9072628.976,663.070393730039
924080,238,9,1,219,8652.428002,614476.97,71.0178657202307
924083,238,9,1,219,8415.618255,573286.55,68.1217389654517
924084,238,9,1,219,9061.201202,886479.0,97.8323933259903
924085,238,9,1,219,7632.91048,1200029.56,157.217821844545
925501,238,9,1,219,17114.683563,2045322.94,119.50690951843
931057,238,9,1,219,6672.94,1991283.92,298.411782512656
931072,238,9,1,219,15709.53,4037593.33,257.015539611943
931265,238,9,1,219,5425.628103,921073.59320047,169.763495712354
931266,238,9,1,219,4993.629153,497898.593200469,99.7067619451374
931267,238,9,1,219,8293.636616,994434.935521688,119.903364659507
931268,238,9,1,219,6449.419163,1036879.42555686,160.770977874315
931269,238,9,1,219,3641.147279,460567.35052755,126.489624076409
931270,238,9,1,219,7324.100908,1694799.38452521,231.400332384007
931271,238,9,1,219,6784.891896,1376407.03399766,202.863517222597
931272,238,9,1,219,4869.789454,640888.07151231,131.604883037785
931273,238,9,1,219,12302.679775,3678129.33763189,298.969769586796
931274,238,9,1,219,12057.137146,2916760.22860492,241.911507954653
931275,238,9,1,219,10663.40634,2144886.98710434,201.144636030473
931276,238,9,1,219,3827.231988,655442.409144197,171.257559301158
931277,238,9,1,219,5683.80554,1120852.81359906,197.201119164091
931278,238,9,1,219,9982.984768,947119.841735053,94.8734134876177
931279,238,9,1,219,4445.036938,438637.954279015,98.6803845271027
931280,238,9,1,219,4401.651237,1421326.05509965,322.907467804826
931281,238,9,1,219,5860.135434,1252356.44783118,213.707765278789
931282,238,9,1,219,5860.135434,1642246.01406799,280.240283277384
931284,238,9,1,219,7120.457532,2522825.08792497,354.306598499767
931285,238,9,1,219,15738.883036,2393322.36225088,152.064308297899
931287,238,9,1,219,1528.068544,538611.313012896,352.478503093181
931288,238,9,1,219,239.225225,20893.7573270809,87.3392733859103
931289,238,9,1,219,4172.738245,419372.919109027,100.503049672848
931290,238,9,1,219,38825.464342,3363511.8112544,86.6315926482268
931291,238,9,1,219,10450.379761,1080806.00820633,103.422653810134
931292,238,9,1,219,13179.21958,1119228.985932,84.9237679923381
931293,238,9,1,219,17153.981532,1996776.05509964,116.403066621865
931294,238,9,1,219,12612.046765,1965808.79249707,155.867547046561
931295,238,9,1,219,9369.26755,623254.747948417,66.5211815782139
931296,238,9,1,219,3426.820058,834004.6014068,243.375662360734
931297,238,9,1,219,9556.374192,984885.902696366,103.060625600121
931298,238,9,1,219,892.79783,54049.5896834701,60.5395621128135
931299,238,9,1,219,2425.232815,613948.094958968,253.150168166007
931300,238,9,1,219,995.734354,100049.150058617,100.477752582007
931301,238,9,1,219,9004.437469,918594.812426729,102.015791168434
931302,238,9,1,219,12164.254305,1374401.40679953,112.986901813997
931303,238,9,1,219,14125.715344,1186689.00937866,84.0091266516081
931304,238,9,1,219,14012.745296,2190870.83821805,156.34843793553
931305,238,9,1,219,14031.047187,1784943.84525205,127.213872312099
931306,238,9,1,219,4222.534253,1006121.8933177,238.27441840238
931307,238,9,1,219,4472.907838,863605.18757327,193.074666157087
931308,238,9,1,219,4473.000741,1296848.21219226,289.928011928372
931355,238,9,1,219,5860.228337,1467252.31535756,250.374598220636
931376,238,9,1,219,24898.747224,2115086.09,84.947490368562
931415,238,9,1,219,4385.671921,1100344.05,250.895203704409
931416,238,9,1,219,4871.83332,716332.94,147.035600963458
931417,238,9,1,219,9376.513984,1756225.88,187.300513068802
931418,238,9,1,219,7900.935635,1463909.41,185.283044645383
931421,238,9,1,219,11254.919741,1926917.69,171.206701988334
931445,238,9,1,219,7643.873034,490310.06,64.1441920632509
931470,238,9,1,219,16546.117203,3490785.34,210.973081912358
931493,238,9,1,219,5453.220294,927456.05,170.074928207182
931620,238,9,1,219,14176.904897,2424790.04,171.038040927616
931621,238,9,1,219,9715.517031,1864549.47,191.914590242665
931622,238,9,1,219,4604.551389,756323.18,164.255562834375
932829,238,9,1,219,5641.627578,11195.7826086957,1.98449515745325
932896,238,9,1,219,1164.353299,719798.26,618.195749192445
936876,238,9,1,219,14432.295244,1903800.0,131.912489857874
938047,238,9,1,219,7824.848078,2832099.77208,361.936710316793
938051,238,9,1,219,9484.002755,8589108.33411,905.641695388774
938054,238,9,1,219,8532.954744,3119934.20736,365.633511598524
938055,238,9,1,219,3986.746439,1569294.37439,393.6278362322
938056,238,9,1,219,5679.903614,2024305.44838,356.397852137918
938057,238,9,1,219,5526.892373,2975527.78609,538.372666821967
938059,238,9,1,219,9586.103152,3448224.46569,359.710761611258
938060,238,9,1,219,10822.27047,3734953.70014,345.117386457262
938061,238,9,1,219,9290.3,1365881.25255,147.022297724508
939623,238,9,1,219,11056.107321,1862130.44,168.425503292923
939624,238,9,1,219,11483.461121,2298057.38,200.118880169107
939631,238,9,1,219,8520.784451,1332638.06,156.39851796082
939632,238,9,1,219,8570.115944,1450931.12,169.301224100219
939639,238,9,1,219,4768.896796,678094.12,142.190982318754
939648,238,9,1,219,4751.338129,760588.45,160.078788196048
939649,238,9,1,219,586.310833,156010.4,266.0882099035
939650,238,9,1,219,5989.735119,1127824.89,188.292949119308
939673,238,9,1,219,587.890184,117421.82,199.734275542862
939680,238,9,1,219,10346.978722,1202197.06,116.188221924518
939688,238,9,1,219,1047.295519,265566.48,253.573585661451
939693,238,9,1,219,69652.16619,9260558.32,132.954347675831
945938,238,9,1,219,5063.2135,927500.0,183.184058898563
945941,238,9,1,219,14061.705177,1187600.0,84.4563290903365
946750,238,9,1,219,6133.641866,925803.72126,150.938666046336
946751,238,9,1,219,5808.574269,632553.34966,108.899933161894
946752,238,9,1,219,470.553695,68913.91074,146.452809684132
946777,238,9,1,219,14347.474805,2172703.027,151.434524648395
946791,238,9,1,219,6480.820377,762471.6218,117.65047902052
946792,238,9,1,219,6705.181122,503122.279,75.0348528765663
946793,238,9,1,219,9340.096008,1122566.529,120.187900428271
946794,238,9,1,219,9696.657722,1513410.339,156.075462534512
946795,238,9,1,219,10981.692018,1373546.113,125.076000196384
946796,238,9,1,219,3955.80974,708428.5783,179.08560443051
946797,238,9,1,219,1908.506329,326809.4743,171.238349768134
946823,238,9,1,219,14586.421321,2029113.984,139.109788435817
946844,238,9,1,219,14610.669004,2088888.502,142.970079017471
946853,238,9,1,219,3385.942738,370112.7809,109.308635596896
946854,238,9,1,219,3370.242131,331182.4761,98.2666714221311
946855,238,9,1,219,3574.535828,468928.6773,131.185893739488
946856,238,9,1,219,3721.601277,1009061.206,271.136301525941
946860,238,9,1,219,9544.110996,1386999.571,145.325171886758
946861,238,9,1,219,9544.110996,1671903.776,175.176480732538
946862,238,9,1,219,9544.110996,1386999.571,145.325171886758
946863,238,9,1,219,9544.110996,2301946.679,241.190266957788
946864,238,9,1,219,12824.701732,1577025.7,122.96782669534
946897,238,9,1,219,4690.115052,447786.23514,95.4744670813675
946898,238,9,1,219,5609.668946,916108.60688,163.308853998102
946899,238,9,1,219,3597.018354,272345.2877,75.7141779377198
946900,238,9,1,219,3605.658333,302715.60101,83.9557087923339
946901,238,9,1,219,30978.226641,2699713.3846,87.1487388831645
946949,238,9,1,219,14351.283828,3091297.697,215.402171265594
947604,238,9,1,219,7506.283691,989148.19,131.776020027858
947605,238,9,1,219,7581.628024,1088775.87,143.607133791506
947606,238,9,1,219,7428.059365,1069773.33,144.017875656814
947614,238,9,1,219,17121.186773,1696961.68,99.1147227408381
947616,238,9,1,219,9219.600817,1685167.64,182.780976470556
947618,238,9,1,219,11871.702758,249655.53,21.0294626717944
947619,238,9,1,219,11871.702758,3728140.0,314.035827546955
947621,238,9,1,219,13935.45,7431032.95,533.246716108916
947622,238,9,1,219,3641.983406,227.14,0.0462852191260094
947623,238,9,1,219,4052.150151,11755.57,2.9010696943446
947626,238,9,1,219,8843.529473,8308090.77,939.454184595106
947628,238,9,1,219,928.472582,203939.86,219.650923413051
947629,238,9,1,219,904.503608,1435003.68,1586.50962506719
947630,238,9,1,219,1426.711371,1914225.65,1341.70490886205
949290,238,9,1,219,291.808323,39394.26558,135.000486535129
949291,238,9,1,219,3799.639797,1567185.7211,412.456391876243
949292,238,9,1,219,2629.340706,502499.0047,191.112168747598
949293,238,9,1,219,1486.262194,457959.5243,308.128354572141
949318,238,9,1,219,3442.892277,436505.313,126.784481732421
949319,238,9,1,219,6563.504047,568344.461,86.5916219339843
949339,238,9,1,219,29690.86977,5254509.2651,176.973908336266
949340,238,9,1,219,4957.768595,473566.7913,95.5201482734795
949342,238,9,1,219,9362.578534,1021501.604988,109.104730206368
949357,238,9,1,219,16317.297114,3829086.813,234.664282095758
949391,238,9,1,219,2308.546647,570139.1405,246.968862960125
949394,238,9,1,219,5109.665,5305319.559,1038.29107368096
950234,238,9,1,219,31610.988974,3215835.2131,101.731559735288
950239,238,9,1,219,14905.450223,1646436.89382,110.458716052699
950240,238,9,1,219,14864.48,2263945.263,152.305715571618
950258,238,9,1,219,3011.450745,271123.3863,90.0308221046464
950266,238,9,1,219,3172.916159,217038.3164,68.4034199215662
950306,238,9,1,219,12560.4856,1166142.0401,92.8421143287645
950324,238,9,1,219,989.138241,103837.81629,104.978062707415
950436,238,9,1,219,9820.77613,1418539.8536,144.442744119451
950437,238,9,1,219,9820.683227,1940384.9795,197.581465021222
957124,238,9,1,219,8820.768238,1463057.0,165.865031312934
957125,238,9,1,219,8981.211719,1514207.0,168.597183473211
957126,238,9,1,219,9343.626322,1559062.0,166.858342389947
961049,238,9,1,219,9381.530746,966719.82,103.0449983242
969153,238,9,1,219,14395.784365,2747549.332238,190.857911078331
969154,238,9,1,219,14470.664183,1961013.254794,135.516464897152
969155,238,9,1,219,10028.600141,966514.563889,96.3758201842739
969168,238,9,1,219,13984.595687,1416519.029782,101.291382424362
969268,238,9,1,219,14200.873871,870891.8745,61.3266396428232
969269,238,9,1,219,10136.832136,783000.761803,77.2431417722946
969270,238,9,1,219,4526.141257,1181025.698413,260.934343705349
969271,238,9,1,219,6943.384414,1809459.304025,260.601919199025
969272,238,9,1,219,6955.183095,1266653.47912,182.116482315265
969273,238,9,1,219,7674.623927,2424900.035812,315.963369524986
969274,238,9,1,219,7737.983773,771572.410385,99.7123324395217
969275,238,9,1,219,9192.287335,1621188.2087,176.363961396992
969276,238,9,1,219,7697.663871,1691936.622239,219.798714336328
969277,238,9,1,219,7697.663871,467281.502206,60.7043266680461
969279,238,9,1,219,16366.535704,2238558.868832,136.776585425155
969280,238,9,1,219,15697.912813,2129055.740796,135.626676371451
969309,238,9,1,219,33910.338224,2264531.344706,66.7799692750714
969310,238,9,1,219,14823.138165,1151437.01129,77.6783565310578
993411,238,9,1,219,24798.59779,3058082.86,123.316765161342
993420,238,9,1,219,964.611849,19782.26,20.5080002080713
993429,238,9,1,219,12380.067974,1618933.76,130.769375693252
224344,238,9,1,209,18580.6,7831840.213,421.506313735832
224345,238,9,1,209,11701.039947,2758568.669,235.754145058471
224377,238,9,1,209,17842.857277,3280511.4,183.855721596153
371015,238,9,1,209,20466.437997,36292716.0,1773.27955188489
371019,238,9,1,209,9866.763115,4651487.0,471.429884936485
371035,238,9,1,209,30097.506201,2068157.0,68.715227972319
371130,238,9,1,209,12380.067974,1916183.0,154.779683279952
371138,238,9,1,209,13944.7403,915182.0,65.6291892363173
371143,238,9,1,209,11412.390326,251743.0,22.0587442953535
375844,238,9,1,209,14828.526539,1557004.05,105.000590982858
375857,238,9,1,209,23898.925138,25588120.92,1070.68082653283
390001,238,9,1,209,12205.59614,343752.63,28.1635264723743
397653,238,9,1,209,5024.472949,3012669.0,599.599008807401
570873,238,9,1,209,6903.064512,703631.0,101.930236748742
570883,238,9,1,209,5620.6315,1018186.0,181.151530748814
570884,238,9,1,209,18814.901366,46472060.0,2469.96033069717
614864,238,9,1,209,12949.377558,3308104.0,255.46432522977
614865,238,9,1,209,13920.771326,827069.0,59.4125843052441
698199,238,9,1,209,8133.65765,822904.0,101.172687050579
828166,238,9,1,209,27796.5776,4199490.0,151.079390435461
828197,238,9,1,209,15867.8324,7492493.0,472.18125394367
870699,238,9,1,209,19897.221316,6498571.0,326.606961685363
870700,238,9,1,209,4743.720083,1320057.0,278.274640346227
870701,238,9,1,209,3829.926175,185895.0,48.5374891070844
870703,238,9,1,209,7953.983248,3448102.0,433.50631909704
870704,238,9,1,209,10264.573761,394200.0,38.4039327086092
870706,238,9,1,209,1462.200317,170458.0,116.576366465115
883317,238,9,1,209,27870.9,51229.0,1.83808201385675
883323,238,9,1,209,14044.611025,3363369.0,239.477547225271
883351,238,9,1,209,9592.23475,836741.0,87.231080327762
883358,238,9,1,209,11664.529068,1090.0,0.0934456928047153
883492,238,9,1,209,4459.158194,375302.9,84.1645179812161
883600,238,9,1,209,7357.360182,204519.0,27.7978778992446
883622,238,9,1,209,3577.137112,1652734.0,462.02702000314
883626,238,9,1,209,14000.4821,2773597.0,198.107249463931
883629,238,9,1,209,9781.849773,9473769.2,968.504875851767
883638,238,9,1,209,4020.470228,18452.2,4.58956265152575
883667,238,9,1,209,55663.018256,6423046.0,115.39162268312
883880,238,9,1,209,4769.825826,1479687.7,310.218392448278
883881,238,9,1,209,4787.663202,176515.0,36.8687170656162
883938,238,9,1,209,3761.085052,111273.0,29.5853453090164
883940,238,9,1,209,5456.471899,341498.0,62.5858624989136
883944,238,9,1,209,2974.568254,203974.0,68.5726406599376
883945,238,9,1,209,2450.874043,123425.0,50.3595851253626
883946,238,9,1,209,2539.224796,190607.0,75.0650357149395
884343,238,9,1,209,10129.121187,1060560.0,104.704048892332
884344,238,9,1,209,29226.35477,5590949.0,191.298197944923
884580,238,9,1,209,37291.357103,16296206.2,436.996866458609
894456,238,9,1,209,19897.221316,6498571.0,326.606961685363
894457,238,9,1,209,4743.720083,1320057.0,278.274640346227
894458,238,9,1,209,3829.926175,185895.0,48.5374891070844
894460,238,9,1,209,7953.983248,3448102.0,433.50631909704
894461,238,9,1,209,10264.573761,394200.0,38.4039327086092
894463,238,9,1,209,1462.200317,170458.0,116.576366465115
894544,238,9,1,209,20903.175,4145890.5,198.337836237796
894550,238,9,1,209,21944.896339,42177743.0,1921.98415287306
894674,238,9,1,209,4434.724705,996253.9,224.648420425457
894752,238,9,1,209,6452.299156,1186011.0,183.812153052006
894754,238,9,1,209,8918.688,4347528.7,487.462808431016
894756,238,9,1,209,4049.270158,937444.0,231.509374139417
894757,238,9,1,209,1742.117056,199159.0,114.320102265275
894758,238,9,1,209,13547.951587,2439349.0,180.052975856563
